,댓글
2601,그만 잘생겨지세형
2602,어웃
2603,으악! 너무섹시해!
2604,색시?
2605,형 나 형이 아닌줄 았았어...ㅋㅋ
2606,??
2607,턱선 무슨일
2608,형 고덕천에서 누구한태 뚜들겨맞은거같은대요...
2609,군만두인줄
2610,형님 류준열 닮으셨네요❤️❤️
2611,언팔하고싶게 왜이래
2612,안본눈 1억에 삽니다😂
2613,ㅇㅓ휴 깜짝이야
2614,왜그러세요....
2615,떼치.....🤭
2616,마니아프십니까 섹시보다 병원을 먼저 ㅠㅠ
2617,❤️❤️🙆‍♀️🙆‍♀️
2618,@yeju641
2619,오빠........이건......
2620,ㅁ..무.....무서웟
2621,허허
2622,"너무,,, 부담스러워,,,ㅋㅋㅋ"
2623,혀..형...
2624,아..............
2625,😂😂😂😂😂😂😂😂😂😂
2626,체리 드셨나봐요
2627,색시는 어때요
2628,🤦‍♀️
2629,🙄
2630,무서워
2631,스크류바 드셨어요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2632,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ푸핰ㅋㅋㅋ
2633,장파열~ㅋㅋㅋㅋㅋㅋ 오늘처음 웃었네ㅋㅋ
2634,장트라블타ㅋㅋ
2635,오늘 웃을 일 없었는데ㅋㅋㅋㅋㅋ 글 읽다 빵터졌어요
2636,ㅋㅋㅎㅋㅋㅋㅋ
2637,진심 깜짝놀람.
2638,아 씨#&*#뭐야? 깜짝이야
2639,¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿
2640,여보세요 나야 거기 잘 지내니~~
2641,나듀나듀 중딩때 창정님 왕팬이였는데.. 내 키만한 플랜카드 만들어서 공연장 쫒아다녔었던 기억이ㅋㅋㅋㅋ 아 물론 지금은 우리 슈스가 제일 좋음🤗헤헤헤
2642,방구석1열진짜너무잘봤어요~ 빨리2년지나고임창정님연기보고싶어요😍
2643,우리 창정 오빠 왜 자꾸 어려지신대요?
2644,임창정님~~구리 돌다리 오픈식때 봤었는데 언제 또 안오시나요?ㅎㅎ 뀨디님과 같이 한번 오시는건 어떠신지ㅋㅋㅋ
2645,Foto salın len ot9 olsun k
2646,임창정❤️💙
2647,이미나에게로.. 그때또다시 소주한잔.. 🍶
2648,❤️👍
2649,창정이형..
2650,아 나 이거 본방 봤어요 형
2651,We are waiting for Chen's photo and we love him. tell him that for us please
2652,👏👏👏👏
2653,방송 잘 봤습니다 😄
2654,우 수 👍
2655,25년만에 트신건가요? 😂🤣🤣
2656,🙊
2657,🤩🤩🤩🤩🤩🤩🤩🤩🤩
2658,멋진 창정이형!
2659,좔생겼당👍
2660,@su._jung._ 💜
2661,와 여기 댓글 도배 봐;
2662,어플좋네
2663,임오빠 장오빠 낄끼빠빠 👍
2664,임창정님홧팅!!
2665,내가좋아하는형님들👍
2666,귕ㅇ여웡•••❤️❤️
2667,Smart looking both god bless
2668,저도..미투
2669,💙😍
2670,형님 노래방 일년에 한번씩가는거 아닙니까?ㅎㅎ
2671,저도 헷갈렸어요...
2672,우와!!!!!👏👏👏👏👏👏👏👏👏🤩🤩
2673,😍😍😍😍😍😍
2674,"오빠 웨케 어려지냑우 ,,"
2675,오빠 제 노래도 홍보해주세요 💜
2676,저는 축가로 창정형님 노래 픽해서 신부에게 불러줬어요 😍
2677,인정 ㅎㅎㅎ
2678,노래방에 임창정님 노래 안불러본사람 거의 없을꺼에요🤣 ❤️
2679,아 성규형님 메시지 좀 읽어 주십셔
2680,여보세요나야~
2681,누가 형이지
2682,입 저렇게하면 아이돌 같지 않습니다 🙄
2683,"제가 제일 좋아하는 두 분이 같이 찍으셨네요.
두 분은 무조건적 애정입니다❤️"
2684,옷 창종행님 방구석 나오시나여어!!!😍
2685,갓창정님이닷!!!!❤️
2686,임창정님 노래 아무나 하는거 아닌데 👏 역시 우리 뀨님👍
2687,임창정인지 영탁인지 헷갈렸슴...
2688,창정이행님 머보고있는고ㅋㅋ
2689,방구석1열 잘봤어요 창정이형 연기하는 모습 다시 보고싶어요
2690,오 창정 오라버니 엄청 젊어보입니다 ㅎ
2691,시실리2km 궁금했는데 막상 도전하긴 애매한 영화였어요 ! 방구석 1열에서 보여주셔서 정말 좋았습니당 ㅎㅎ 스카우트도요!! 👏🏻
2692,여보세요 나야 거기 잘 지내 시죠? ㅋㅋㅋ
2693,"존잘남 둘이서 있으니깐 폰에서 빛이난다!!!!

아 밝기가 최대구낭~~^^"
2694,창이형 술머쬬~?
2695,투샷 멋져요👍👍
2696,타이완 넘버원
2697,임창저선배님 노래로 합창단 중창단시험 합격한 1인 ㅋㅋㅋ
2698,😬😐
2699,코난: 25년전에 처음으로 차인건가?
2700,입만 열면 그짓말이 자동으루 나와
2701,옆에 분 임창정 닮으셨네요~😎😎😎
2702,대박!! 울 창정님😍😍😍 어제 방구석1열 넘 잘봤어요👍👍
2703,Workman?
2704,@boomiddariyo @hara_ra
2705,25년전에도 노래방이 있어요?...
2706,요즘 핫한 남자ㅡㅋ
2707,창정이형 노래는 가슴을 항상 울리지요
2708,임창정님 다른데 쳐다보시는데?ㅋㅋ
2709,이날 방송 봤어요. ㅎㅎ 영화 <스카우트>가 그렇게 재미있는 영화인지 방구석1열을 통해 알았어요. ㅎㅎㅎ
2710,성규형 초고음으로 창정이형 노래 다부르겠네
2711,힘든 건 사랑이 아니다. 힘든 건 내 노래다. <<임창정>>
2712,뀨디 사진 올려주셔서 감사합니다~~😄어제 방송 재밌게 봤어엉😆
2713,창정형님이 방구석 1열에 나오는건가요?! 대박!!!
2714,와 임창정이닼 광펜임닥
2715,임창정님 우는거 아니죠..?😰
2716,첨 댓글 달아봐요. 내가 누군지도 모를 동화속 세상사람 같은데 아침 마다 듣는 라디오선 다정한 친구같은 느낌이거든요.인연 감사합니다
2717,라디오에서 노래 좀 많이 틀어주세요~ ㅎㅎㅎ
2718,25년이요?? 제가 태어난 해부터 지금까지 갓창정님 노래 부르신다니 엄청난 팬심이시군요...ㄷㄷㄷ
2719,저두요ㅋ
2720,힘든건 사랑이 아니다 노래 너무 좋아요👍
2721,Ok good 🐅🌏🇨🇳💋😎❤️😍🇰🇷👄💕💝🌻👑🇺🇸🥊
2722,꺄~~~~🔥🔥🔥
2723,첸의 사진을 찍어주세요. 우리는 그것을 좋아합니다. Please take a picture of Chen. We love it.
2724,국룰이죠
2725,If you are reading this please tell the him that we will wait for Chen and love him.
2726,We are waiting for the photo of Chen. We love him. Please share your photo ot9
2727,신곡때문이죠ㅡ뭐 ㅋㅋㅋ 임창정님 힘든건 사랑이 아니다ㅡ저도 구매했거든요ㅋ
2728,임창정 형님 곡이 제일 좋져 전 저 폰에 창정이 형님 노래 따라부르고 노래방에서 창정이 형님 노래 불렀던 기억이 나네요
2729,ㅔ9ㅐㅐㅡ
2730,ㅡㅐㅐㅐㅐㅐㅐㅐㅔㅡㅐㅐㅐㅔㅣㅐㅣ
2731,ㅑㅡ0ㅑㅔㅕㅓㅜㅝㅞㅏㅓㅔ
2732,ㅕㅓ0ㅕㅜㅑ0ㅜ0ㅓㅣㅣ0ㅏ
2733,ㅏ
2734,0ㅔㅓㅔㅔㅔㅓㅔㅡㅓㅔㅓㅓㅔㅓㅓㅔㅔㅏㅡㅔㅜ
2735,0ㅓㅓㅜ
2736,ㅔㅓㅜ
2737,ㅜ
2738,ㅓㅝ
2739,ㅕㅝㅞㅝ
2740,ㅞㅓ
2741,🙌
2742,꺄오~임스타 뉨 이시다!
2743,Pretty
2744,"@miyoung594 이모,,,추운데 따뜻하게 좀 입고댕겨여,,,,,😷😷"
2745,@miyoung594 한국말 잘하시네
2746,@miyoung594 ㅋㅋㅋㅋㅋㅋ
2747,@jangsk83 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2748,@jangsk83 이모 밥은 먹고 다니나
2749,@miyoung594 이모 여기 안터지는 부탄가스로 갈아주세요~~~
2750,@jangsk83 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2751,@miyoung594 이모~ 정신차리시고 여기 소주 한잔 주세요 #소주한잔
2752,우와 블루스퀘어네.. 울 슈스 팬미팅 했던곳..
2753,형님 감사하고 사랑합니다 🤗
2754,팔찌ㅋㅋㅋ 즐겁게 보세요🙌
2755,진짜 팔찌 차고 가셨네요😍 즐거운 시간 되세요❤
2756,큰규님 저도 오늘 킹키부츠 보러왔어요❤️❤️ 지금 저랑 같은 공간에 계시네욤 ><
2757,아..코로나증말😭 뀨디님~좋은시간 보내세요~😍
2758,오 저두 토욜에 예약했어용👍
2759,슈스님 우리 언제 팬미팅 하나요 ㅠㅠ💙👍👍 오늘 아들이랑 그 옆에 잠시 들렸어서 우와 ᆢ여기서 슈스 또 만나고 싶다 했어요🌹🌹🌹
2760,아 대박ㅋㅋㅋㄱ 큰성규님 어디계세욬ㅋㅋ 같은거 보고계시네엿🙌 큰성규작은성규 포에버 영원히 킹키하라❤️
2761,ㅠㅠㅠ 어제 왜 안와써요 ㅡ;ㅡ 큰규 작규 보고싶다 ㅎ ㅏ
2762,쌍 성규 최고야
2763,😂😂
2764,후기도 남겨주세요👍👍👍
2765,꺄ㅏㅏㅏ 큰규작규 너무 보고싶었어요ㅠㅠ 이 조합은 사랑입니다 케미 대박🙌🏻 규찰리 잘 보고오세요❤️
2766,와 진짜 아이돌~~~👍👍👍
2767,찐이다🤣
2768,신나게 킹키하세용💃❤️❤️❤️
2769,장성규 만만세 ㅠㅠㅠㅠ💖💖💖
2770,@jeonga_29 봣냨ㅋㅋㅋㅋㅋㅋㅋㅋ
2771,@gabbin.00 팔찌 진짜 ㅋㅋㅋㅋㅋㅋ forever이닼ㅋㅋㅋㅋㅋ캐
2772,@h_jjjjjjjjj__
2773,@_ye__p_
2774,@p.nunu_
2775,@itsme_5ky 헐 오늘갔으면 마주쳤을수도...
2776,@2second_0710
2777,"@lim_ma_jeong 와ㅋㅋㅋㅋㅋㅋㅋ저번에 콘서트 때도 그렇고 성규 보러 가면 자꾸 같은 공간에 계시는 큰성규씨,,,"
2778,@eundream91 🤣
2779,@m___heee 쩔 👍
2780,@yoona_7_7 디이박!
2781,즐거운 관람하세염~😆👐🏻
2782,같은 성규 다른 느낌👉👈
2783,찐이다 😍😍😍
2784,쌍규 최고다😍
2785,아 대박....쌍성규..😳
2786,캬 오늘도 잘생겼다👍즐거운시간되세요😊
2787,재밌게 보세요~ 👍💜
2788,💓💓💓💓💓
2789,핸썸퍼니가이맨
2790,즐거운 관람하세요😍
2791,진찌 사랑스러운 성규들 ㅠㅠ❤️❤️
2792,쌍.성.규. 크로스 +
2793,뀨디팬미팅또가고싶다아아아😭😭😭
2794,Hahha power
2795,투성규 짱좋아
2796,ㅋㅋㅋㅋㅋㅋㅋㅋ 쌍규 최고
2797,여기 절대반지라고 불들어오는 반지도 파는데 그것도 끼고 커튼콜 보시면 더 재밌어여
2798,Always be happy.🤗💕
2799,둘 성규 다 좋아 ㅋㅋ
2800,앞머리 저래서 못알아볼뻔... 머리하실때 된거같아요~~~ ㅋ
2801,형 머리 너무 맘에들어요
2802,"민망해서 아는척은 못했지만 ,, 좋은관람 되세요 🙇🏻‍♀️ 성규 화이팅 ,, 💗"
2803,규찰리 잘 보고오세요~~ 좋고 행복한 기운이 많이 받을겁니다🙌🏻💕 킹키는 힐링이라👠
2804,2규
2805,팔찌 집착광공이군요 큰규님 공연 재밌게 보세요 킹키 졸잼❤️
2806,😍😍😍
2807,아악 대기실 가능했으면 쌍규셀카 볼 수 있었으탠데 아쉽네오 쌍규 짱👍💕
2808,규디~내일은 저 보러 오실꺼죵~~?!?!🙏🙏🙏
2809,👍👍👍👍
2810,아놬ㅋㅋ팔찌... 오늘 왠지 가고싶더라는 ㅋㅋ
2811,진짜 가셨구나아ㅋㅋ 규땽 넘 좋아해줘서 고마워요♡
2812,아 진짴 맘에들어옄 즐거운 관람하세오💕
2813,이거 엄청 재밌지않아요???? 또보고싶은
2814,오늘 공연 보러가려다 말앗는데 부러워요ㅠㅠㅠ 자세한 후기 기대하겟읍니다 ㅎㅎ ◠‿◠ 큰규작규 친목 최고💕
2815,큰성규님ㅋㅋㅋ 작은성규 잘보고오세요👍
2816,큰규작규 사랑해요🙌🏻💕 두분 끼리끼리 이후에도 이렇게 친하게 잘 지내는것 같아서 너무 좋아요😍 큰규작규는 사랑입니다ㅏㅏㅏ
2817,작은성규👍 큰성규👍👍
2818,둘이 평생 우정해 〰️💗
2819,헐래 어제 봤는데 오늘갔음 쌍성규 보는건디😢
2820,헐 저도 지금 7시 뮤지컬 대기중이에요
2821,오 킹키부츠 보러 가셨네요! 규찰리 정말 👍재밌게 킹키하세요!👏👏👏
2822,약시 큰성규 ㅠㅠㅠㅠ작규 잘 챙겨줘서 고마워요💫
2823,ㅎㅎ큰규님의 작규 사랑은 찐이다!
2824,쌍규 너무 좋아합니다 정말로ㅜㅜㅜ
2825,진짜 아이돌 같아요~~~😍
2826,방금 봤다용 ㅎㅎㅎ카펫 가디건 ㅎㅎ
2827,잌ㅋㅋㅋ보셨당ㅋㅋㅋㅋㅋ쌍규 조합 조아염😀
2828,꺅 재밌게 보고 오세요‼️‼️‼️ 즐거운 관람 되시길 😭😭😭😭😭😭
2829,헐...매주 연습하던 그곳...👍
2830,와~~ 큰성규님 우리 작은 성규 끼리 끼리 끝나고서도 여전히 예뻐해주셔서 감사합니다ㅠㅠ팔찌 우정...두분 응원해요ㅋㅋㅋㅋ❤️
2831,큰성규님 작은성규 챙겨주셔서 감사해요❤️❤️❤️❤️
2832,이제 잃어버린지도 모릅니다 ㅠㅠㅠ😰 대신 사과합니다😰😰😰
2833,같은 곳에 있네요 ㅎㅎㅎ
2834,헐 상의 어디거에요??? 존예탱 찰떡
2835,규찰리 저는 기회가 안돼서 못 봤지만 잘 보고 와주시고 우리 작규 항상 잘 부탁드립니다❤️
2836,thank you for attending Sunggyu musical and cheering for him ❤️
2837,역시 맞았네ㅠㅠㅠ 재밌게 공연보세여ㅠㅠ
2838,aaaaaa big gyu is visiting lil gyu ♥
2839,규찰리 잘 보고 오세요~~ 큰성규 최고👍 공연 끝나고는 대기실 들어갈 수 있었으면 좋겠네용
2840,"キンキーブーツ👠💕
観に行けて 羨ましいです☺️❤"
2841,오오오오 같은 공연장에 있네요..ㅎㅎ 즐감하시길^^
2842,둘 우정 응원해요 ❣️ 울 성규 이뻐해주셔서 넘 사랑합니더😘
2843,진짜 가셨네 ㅋㅋㅋㅋ 또 팔찌 ㅋㅋㅋㅋㅋ 유쾌하셔 ㅋㅋㅋㅋ
2844,ㄹㅇ 팔찌 집착광공ㅋㅋㅋㅋㅋ
2845,큰뀨랑 작뀨 조화 너무너무너무 좋아요 ㅠㅠㅠㅜㅜㅠㅠㅠㅠㅜㅜㅜ감사합니다 💓💓💓💓💓💓💓💓💓💓💓즐거운 관람 되세요🙇🏻‍♀️
2846,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2847,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팔찌 재밌게 보세용💛
2848,큰 성규님 우리 작은 성규 예뻐해주셔서 감사합니다❤️ 두 분 팔찌 우정 응원해요👏
2849,킹키 진짜 잼나죠????
2850,성규형님 가디건이 너무 예뻐요
2851,💛 저두 곧 갑니다 😭
2852,진짜 ㅜㅜ 작은 성규 오빠한테 진심인 큰성규님🤭 두분의 친목 아주 아주 많이 응원합니다❤️
2853,가셨군요~~~전 벌써보고 왔는데 👏👏👏아숩
2854,@ohorongjingeo 오호롱징어~~~
2855,가디건 이쁜데 어디꺼죵
2856,즐겁게 보시길~ 앞머리 많이 기르셨네요😃
2857,와 의리 짱이심돠!! 큰성규님 오셔서 작은성규님 공연 날라다니나 봅니다
2858,가디건이뻐요♡
2859,진짜 팔찌 집착광공러 장성규 ㅠㅠㅠ 둘이 꼭 같이 팔찌하고 인증샷 언젠간 남겨주세요..❤️
2860,헐 큰규님 완전 의리짱이네용ㅜㅜㅜㅜ 큰규 작규 케미 그리워용ㅜㅠㅜ❤️
2861,잘생긴 장성규님 가디건 정보좀 주세요💕
2862,크으으으
2863,세상엨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 절친 규규즈
2864,💕💕💕
2865,우와ㅠㅠㅠㅠ 부러워요ㅠㅠ
2866,보고싶습니다 성규씨 ㅋㅋ
2867,형 저거 워크맨에서 만든 팔찌야??
2868,팔찌 진짜🤣🤣🤣🤣🤣
2869,팔찌... 끼리끼리 그 팔찌... 집요한 사랑❤️
2870,아놔 서윗한 뀨디 ❤️
2871,@heo_jw__28 와아우 👍🏻
2872,바쁘신데도 끼리 커플팔찌차고 규찰리 만나시고 감사해요 김성규 beautiful 💖💖 김성규 true love. 끌림. 너여야만 해. sentimental. 낼이면 더예쁠 우리 예쁜 귀요미 김성규🌹사랑해🌹널 많이 좋아해🌹
2873,@ubog2 겉옷 자기입으면 이쁘겠다
2874,우와 끼리끼리 😍😍😍😢😢😢
2875,@jjongcherry_love 이거보고 알았지
2876,팔찌 되게 먹고싶게 생겼네요
2877,진짜 재미있어요~~~!!!!!!!!!!
2878,우아 가디건넘이뻐요 어디꺼에여??
2879,😭😭❤️
2880,"아니 잠깐만 성규형님 팔찌 구매처좀 ,, 알려주실 수 있으십니까?"
2881,"큰성규,작은성규..킹키부츠 완전잼나요"
2882,hahaha you actually went omg
2883,우와 좋겟다👏🏻
2884,직접 티켓팅한거 아니네 누구는 티켓없어서 못가는데 1층 븨이피석 초대권이라니 참네!!!
2885,헐 어제 보고왔는데ㅠㅜ
2886,가디건이 정말 멋지네요 어디서 구입하셨는지 알 수 있을까요?ㅎ
2887,장성규님~!!! 우리 성규 오파 뮤지컬 보러 오셨군요?!!^ㅡ^?!!^ㅡ^ 의리 팔찌 넘 이뻐요~~😆😆💜💜♾♾
2888,큰성규 최고네👍
2889,"오웅,, 장성규님 가디건 어디 거예요 진짜 예쁘다..."
2890,오예!!!
2891,이거슨 찐사랑이다 성규야 런
2892,앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ팔찌다!!!
2893,@gong_ju_bin
2894,"ㅠㅁㅠ 큰규 작규 포에버입니다,,,💜"
2895,@siiyoong 너랑 같이@봤네
2896,저도 꼭 보고 싶었는데 가볼께요~😍🤗👍
2897,오 킹키하셨군요
2898,형님 보고싶어용! 자리 한번 만들어 주세욤👀
2899,"@ddu_in_j 잘생겻어,,;;"
2900,@baekyejin 부럽다...
2901,저도 킹키부츠 보러 가는데!!!!!
2902,Couple haha ♡
2903,@chae0_01 나 구라안치고 유노윤호인줄앎 나 열정맨 팔로한적없믄데 왜뜨냐했는데...그랬는데...ュ...ユ...그
2904,@soo_q7llzq 너랑똑같은날아녀?!!! 우리성규옵하 여기나온지첨알음
2905,"@hyehyehyerim_5
장성규님 못봄 ???"
2906,"@sunun._.p 성규 솔콘에도 오시더니 ,, 뮤지컬까지,,이건 찐이야😭❣️"
2907,큰성규님 와주셔서 감사해요 💖
2908,규찰리 김성규오빠 댓글 귀여운 🤗 @gyu357 김성규오빠💖💖 낼이면 더예쁠 우리 예쁜 귀요미 김성규🌹사랑해🌹널 많이 좋아해🌹
2909,😍 Sungkyu 💖
2910,KT할인받으셧나요ㅋㅋ
2911,스릉합니다. 투 성규님들..💚💚💚💚💚💚
2912,@bbucking__ 하 코로나 때문에 덕질도 맘대로 못 하냐
2913,킹키 출연 배우입니다~^^오신다는 얘기듣고 넘 좋았습니다! 흐흐흐 항상 응원해용👍
2914,"? 저 어제 6시까지 그 건물 3층에 스테이지 631에 있었는데 1시간 더 연습하기 귀찮아서 6시에 집에 왔거든요.? 한시간 더할걸 진짜 미친거 아니야...?
하 진짜 인생의 한이다"
2915,워크맨 제약회사 알바나 반도체 생산라인 추천합니다ㅋㅋ
2916,💛💛💛우리 성규 오빠 좋아해주셔서 감사합니다💛💛
2917,삼촌 머리해쒀여??
2918,끼리때 커플팔찌가 큰규님댁 집떨이 초대권이네요 pd님은 어쩌죠? 늘끼리분들? 끼리2 가나요?? 김성규 beautiful 💖💖 김성규 true love. 끌림. 너여야만 해. sentimental. 낼이면 더예쁠 우리 예쁜 귀요미 김성규🌹사랑해🌹널 많이 좋아해🌹
2919,장성규님 끼리1때 집들이편을 끼리2부터 가는걸로??? 김성규 beautiful 💖💖 김성규 true love. 끌림. 너여야만 해. sentimental. 낼이면 더예쁠 우리 예쁜 귀요미 김성규🌹사랑해🌹널 많이 좋아해🌹
2920,어제 인기 1위였어 넘 축하🎉🎉
2921,역시 김앤장💗 작은성규님 리액션도 좋으셔서 보는데 넘 편했다뀨
2922,작규 팔찌 노이로제 걸릴듯ㅋㅋㅋㅋㅋㅋㅋ😂😂
2923,❤️🔥❤️
2924,커플팔찌 인증샷 기다릴게요~ 팔찌 얘기 많이 하셔서 작은 성규님도 팔찌 찾아끼고 오실 듯ㅎㅎㅎ💜😂
2925,"커플팔찌 챙기시는 거 너무 귀여우세요😆❤ 2위 축하드려요👏 재미있게 잘 봤어요! 앞으로도 꼬꼬무 본방사수, 다시보기 계속 할게요😍"
2926,드디어 킹키부츠 보러 가시나요🙌
2927,어제는 1위였어욤
2928,역시 큰규작규 조합 대박!!!👏🏻 이 조합 자주 보고싶어요🙌🏻 오늘 규찰리 보러가신건가요? 재밌게 즐겁게 보고 오시길 😍 킹키 보고나면 행복한 기운 얻고 갈거에요💕
2929,워크맨에도 성규 함 불러주세요😆 작은성규 큰성규 조합 오랜만에 볼수 있어서 좋았어요!!!
2930,목요일밤 무조건 본.방.사.수❤️ 부럽네요~~커플팔찌ㅎㅎ
2931,어제는 1위였어요
2932,어제는 1위 했었어용👍
2933,꺅~〰️〰️ 쌍규최고ㅠㅠ
2934,🤣🤣🤣🤣🤣🤣😘
2935,꼬꼬무 너무 재밌어요👍🏻👍🏻
2936,꼬꼬무 넘잘보고있습니다👏
2937,와 금방 이거 봣는데
2938,킹키부츠 보러가시나요~~
2939,@euna__1011 이거진짜버셈 존나재밋음
2940,@_jjudaily
2941,@soyoung._.0525 인기많당
2942,@doolymyway 진짜좋은 프로
2943,@_sang._.chu_
2944,@y__oing 이거 ㄹㅇ 개재밌다고 이거 보면 ㄹㅇ 시간 순삭 ㅅㅂ 이거 보면서 버스타고 집가는데 무서워서 엄마 불렀다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2945,@1mn0t10sin9myhair 꼬꼬무 봐바 재밋음
2946,@leejongeui 성규.... 성규....... 성규...............
2947,@bo1min @bbom._.05 내최애 프로그램
2948,나랑도 같이가염
2949,"꼬꼬무 너무 재밌어요👍🏼
완전 강추"
2950,이 프로그램 재밌어요
2951,요즘 원픽
2952,혹시 오늘 킹키부츠 초대받으신거에요??👀
2953,더블규 영원하라♥️
