,댓글
1758,흡입기가미쳤어 주글뻔
1759,ㄴㄴ 상관없음!!
1760,할 수 있는건가요?!!
1761,넹 저도 예전에 궁금해서 전화해서 직접 물어봤었어용!
1762,찍고 돈벌어
1763,이제 확실한건 바로 찍을려고
1764,오...오오...오!!!!!
1765,돌기 ㅗㅜㅑ
1766,?
1767,나만 이해 안되냐
1768,후....역시 나만 쓰레기인거지? 뇌 세척 한번 더 하고 오겠음
1769,내 뇌는 빨래해도 글렀다🧠
1770,ㄷㄷ 말하는건가
1771,뭔 소리여?나만 이해 못했나바ㅠㅠ 빼빼로 안 먹어본 사람이 요새 있나...? 편의점 가면 다 팔잖아
1772,빼빼로맛 좀 알면 당연히 아몬드라는 건가
1773,여자 기구
1774,그거어떻게해? 나도 뇌에 먼저가껴서 청소할랭 가끔 어지러
1775,한번만 진심으로 고백해봐요
1776,그럼 끝나겠지 sad ending으로..
1777,말을 안하면 상대방이 어떻게 알겠어요!
1778,삼진토익 재밌음
1779,안보기!
1780,도굴개노잼
1781,삼진토익 그냥 보기엔 좋음
1782,담보는 쬐끔 클리셰기는 한데 재밌고 슬프고 감동적... 전개가 예상되는것만 빼면 ㄱㅊ
1783,삼진토익 유치하고 클리셰범벅이라 지루했어
1784,삼진토익 진짜 제목도 ㅂㅅ이고 줄거리도 ㅂㅅ 같은데 박혜수 넘 귀엽고 영화 볼만함 ㅋㅋㅋ
1785,줄거리가 관심없는 내용이라 좀 고민중인데 그냥 재밌게 보기 좋아??
1786,엌케이...거를게
1787,indi go we just go
1788,ㄱㅅㄱㅅ
1789,ㅋ
1790,삭제된 댓글입니다.
1791,답변 감사합니다!
1792,먹어버려
1793,누갘ㅋㅋㅋㅋ먹을라다가 두고갓냨ㅋㅋ
1794,아 나도 5장 있는데 막막하다ㅋㅋㅋㅋ 2년 묵음
1795,소원권 아껴뒀다가 헤어지면서 다시는 연락하지 말고 깔끔하게 정리해달라하자
1796,폰 비번 풀고 다 보여달라고 해 ㅎㅎ
1797,"메가커피거서 머가리카노 한잔 주세요 시키기, 하루동안 에뛰드 공주님마냥 대접하기, 나만을 위한 콘서트 열어달라하기"
1798,하나 생각한건 하루종일 존댓말..ㅋㅋㅋ 근데 들으면 막상 오글거릴거 같기고 하고 ㅋㅋㅋㅋ
1799,ㅋㅋㅋㅋㅋㅋ인정... 나는 이제와서 쓴다 하기도 뭐하네
1800,아 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무행 ㅠ
1801,이거 좋지 않아? 소원은 그럴 때 써야지.... 술 마시고 전화하고 그런 진상짓 받아주기 싫으면 아껴뒀다 써 ㅋㅋㅋ
1802,이미 걔 폰 지문등록 해놔서 자유롭게 볼 수는 있어 ㅎㅎ.. 몇개는 죽어라 숨기긴하던데 ㅋㅅㅋ 개인적인 일기같으니꽈 ㅋ ㅋ
1803,그것도 보능거 추천행
1804,그런걸왜굳이보려고해...?
1805,이런 사람이랑은 연애 하면 안됨
1806,나만을 위한 콘서트 ㅋㅋㅋㅋㅋㅋ 좋당
1807,하면 안돼?
1808,하지마?
1809,하던말던 걍 안보면됨
1810,ㄹㅇ?
1811,쿨병은 불치병인가 잘못한사람들이 대놓고 나오는게 옳은거니... 공인인데
1812,그러고 보니 그렇네... ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1813,잘못했으면 찌그러져 살아야지 ㅋㅋ
1814,범죄자가 인스타에서 지 일상 잘만 공유하고 즐겁게 소통하면서 살면 퍽이나 ........
1815,이런게 ㄹㅇ 쿨병 아니냐 미성년자 3명을 4차례에 걸쳐 성폭행했다는데 양심이 있으면 공인으로 활동할 생각은 접어야지 ㅋㅋㅋ 개인계정파서 몰래 살아야지 어딜 기어나옴ㅋㅋ
1816,전자발ㅉㅣ 차고 다니는 애가 그걸로 여자들한테 디엠하면서 별짓 할 지 어케알아
1817,또 어린 여자애 건들면??? 아무것도 모르는??
1818,ㄴㄴ 상타치인분들도 있음
1819,교수님 영향을 받았을수도 있음. 교수님 손 타면 수정도 못해...
1820,오옹 그렇구낭 그냥 내가 보는 것들이 그런거였네
1821,아 디자인도...? 원색 파랑 노랑이라 눈 개아파
1822,그런거면 진짜 못만드는 사람이거나 선배나 교수님이 만들었던거 가져와서 쓰는 사람이거나
1823,아항...그럴 수도 있겠네
1824,구해오면 보내드림
1825,응싫어
1826,못구할 것 같아서 아무도 좋아요 안누르는가본데
1827,ㅋㅋㅋㅋㅋ 아무도 안누르는게 킬포
1828,다다음생에?
1829,방금 봤는데 x=1에서 해석적이다라고 하고 풀면 될 것 같은데?
1830,들려?
1831,나는 안갔는데
1832,나 가수급이야
1833,형님 본인의 얼굴을 생각하십쇼
1834,삭제된 댓글입니다.
1835,ㄹㅇㅋㅋ
1836,멀관앞에서 여친구함@@@@@@@@@ 팻말 들고 잠수 타고있으셈
1837,눈이 높은건가 ㅋㅋㅋ 과랑 동아리에 없는게 가능해? 과에 이쁜 사람 적어도 몇명은 있을텐데 ㅋㅋㅋ
1838,우리과엔...없고... 다른과엔.. 다있더라...
1839,ㅇㄷ과?
1840,우리과에 이쁜 사람 많은뎅
1841,그건 그거고 일단 어디서 만나냐!
1842,동아리 같은거 내가 뽑는거 아니자나
1843,아니 물어보는게 찐따 같단 거야?
1844,ㅇㅋ
1845,과에 몇명 있는데 걔네 다 남친 이미 있더라!!
1846,여사친이 오빠는 그냥 번호따야돼 이러던데 진짜 그래야 되나? 한번도 안따봄
1847,객관적으로 너는 어떤데 ㅋㅋㅋ 잘생긴거면 번따 ㄱㄱ 아니라면 번따도 가망없어 ㅋㅋㅋ
1848,나 키크고 비율좋아!!! 번따 한번 했다가 학교 못다니는거 아닌가 몰라 신상 돌고돌고
1849,얼굴 어떻냐고 ㅋㅋㅋㅋ 그리고 신상 안돌아 ㅋㅋ
1850,립서비스는 매일 듣지
1851,학교에 잘생긴 사람 극히 드물다
1852,거의 없지
1853,어 나도!! 다른과엔 간혹 보여!
1854,이공계
1855,단과대가 어댜
1856,설캠이야 이과대 ㅋㅋㅋ
1857,소개 해주면 고기 사줄게
1858,오 진짜냐 ㄱㄱ
1859,ㄱㄱㄱㄱㄱㄱ!!!
1860,삭제된 댓글입니다.
1861,마음? 속?
1862,이융 취킥 췌킷라웃
1863,엣..ㅇ..와타시..?
1864,최근에 안맞는 사람이랑함??
1865,나도 ㅅㅂ
1866,내가 만족시켜줄 자신 있는데..ㅎ
1867,남사스러운 그거 마자 ㅡㅡ
1868,둘다맞음 금상첨화겠지~!
1869,난 마음이 더 중요 소통왕
1870,그것도 아주 중요하지
1871,이건뭐얌ㅋㅋㅋ
1872,아나타와...다레까..?
1873,전남친이랑 안맞앗음
1874,현남친은?
1875,"없ㅅ거든,?????????"
1876,나랑 사귀자
1877,설ㄹ레버렸네
1878,진심이면 사귀자
1879,좋아
1880,영통살아?
1881,ㄴㄴ
1882,그럼??
1883,비밀이야
1884,사귀는 사인데 비밀을?
1885,ㅠㅠㅠㅠㅠㅠ
1886,나도ㅋㅋ
1887,삭제된 댓글입니다.
1888,근데 어디로가게? 지역이어딘데?
1889,시간 많은 아저씨 한명 있어요
1890,고고
1891,찾아보고 가야지
1892,정건사라
1893,회기미래사주 잘본대
1894,고고!
1895,수학과 교수님 젊으셔
1896,보고 싶어요 ㅠㅠ 언제 돌아와..
1897,삭제된 댓글입니다.
1898,코난의 고린...
1899,음청난거 하려고도 안해도 나에겐 다 엄청나보임
1900,와 꿀팁 감사합니다 ㅠㅠ
1901,꿀팁감사합니다!!
1902,꿀팁 감사합니다ㅠ 정말 큰 도움이 되었어요! 혹시 난이도는 몇으로 설정하셨는지 알 수 있을까요????
1903,감사합니당 ㅋㅋ 첫 오픽때 혼자서 주저리주저리 말을 너무 많이 해서 IM2 나왓네여 ㅋㅋㅋ
1904,부럽습니다...IH 목푠데 안오르네요ㅠㅠ참고할게요!!
1905,7개월동안 공부도 계속 하신거죠?
1906,공감누르고가용. 꾸준히 영어스킬늘려서 고득점노리면 오픽노잼같은방법이 도움이되지만 진짜 취업전선에서 단기간승부보려면 스크립트가 짱임. 이만한 가성비가없음. 진짜 AL6
1907,노베이스는 스크립트 필요하다 정말 ㅇㅈ. 해외 살다왔거나 운좋게 카투사였거나 그런거 아니면 시제 정관사 필러 다 자연스럽게 써가면서 대답하기 어려움
1908,감사합니다!
1909,오픽 노잼 보지말라는 글은 첨인데 뭔 말인지 바로 와닿네욤...! 꿀팁 감사합니다
1910,1번 약간 공감해요 영어 프리토킹 못하는 사람은 우선 스크립트가 중요한듯
1911,돌발질문엔 나 딴거 준비했는데 왜 이런거 물어보냐고 말해도 됨. 미안하지만 스킵한다고. IH따리인 저는 그랬음
1912,전 스크립트보지말라고 애들한테그랬는데 스크립트도자연스럽게만들어서 잘대답하면 AL되는군요
1913,원어민 표현 넣기
1914,"저도 오픽노잼 좋아하지만 정말 유창하게 프리토킹 되는게 아니면 어느정도 만능 스크립트는 필요하더라구요 적어도 한글로라도 답변 생각해보고 그런게 필요하다고 생각합니다! 진짜 영못이라 IM1 나왔었는데 다시봐서 IH 나왔었거든요 근데 캡쳐사진 수험번호는 지우는게 좋지않을까요,,??"
1915,저 쓴이분 좋은 글 감사합니다..! 혹시 스크립트 공유가 가능할지 여쭤도 괜찮을까요..! + 아님 참고 예문 이라도 있을지 궁금합니당
1916,멋있습니다~!!
1917,감사합니다!
1918,오픽노잼 보지 말라는건 극단적이긴하지만 공감되는 부분도ㅠ있음. 개인적으로 스크립트 외우라 외우지마라보다 스크립트를 다양하게 만들어보면 자주쓰는표현정도는 외우면서 자연스럽게 하는게 좋다고 생각함. 필러도 자주쓰면좋고
1919,멋지십니다! 좋은 글 감사합ㄴ다
1920,혹시 학원은안다니셨나요???
1921,"세 번다 5-5 했어요. 이건 저도 어디서 본 건데, 3-4, 5-6으로 배점기준이 동일하다고 합니다. 그래서 웬만하면 무조건 5-5를 추천하더라구요"
1922,담엔 무조건 al각이네요
1923,화이팅하셔요!!
1924,아 아뇨 오픽 잠시 접어두고 다른 자격증 취득했습니다! AL 준비기간 1주일이었습니다
1925,Al이라고 면접관이 영어물어보기전까진 실력안털림ㅋㅋ
1926,매우 ㅇㅈ합니다
1927,"스크립트 짜고 외우면서 얻는 좋은 점은 한 번 구성에 맞게 짜두면, 준비된 주제 뿐 아니라 준비되지 않은 주제에서도 자연스럽게 발화 구성을 맞출 수 있는 역량이 생기는 것 같습니다. + 원어민 st한 표현, 문장도 자연스레 암기가 되구요"
1928,감사합니다 덕분에 수정했어요!
1929,공감합니다
1930,me!
1931,ㅎㅇ
1932,me!
1933,ㅎㅇ
1934,야씨 멋있다 ㅎㅎ
1935,근데 이걸 다 따도 인턴도 못 붙고 취업도 안되는거야? ㅠㅠ 나 같은 사람은 어카냐 ㅋㅋㅋ
1936,수고하셧어요! 일기 몇학년 몇학기때 따셧나요?!?
1937,4-1안빡세요? 어케바로따셨징..
1938,형님 기계공돌이 2학년따리인데 본받겠습니다
1939,인강들으신건가요!? 너무축하드려요👍👍
1940,학점이 ?ㄷㄷ
1941,고마워
1942,이번에 서류 올탈했음...코로나 영향이 크긴 한가봐...
1943,일기는 4-1에 자격조건 되자마자 바로 땄어요
1944,전공셤 4개하고 겹쳐서 빡세긴 합니다 그래서 셤공부를 아예 일찍 시작했어요
1945,4-1까지 재수강 하나도없으면 4-1 일기 4-2 냉공조 충분할까요?
1946,네 결국엔 공부시간 확보가 문제라 공부의지만 있으면 하실수 있을거에요!!
1947,풀기만했다..
1948,걍 책 연습문제였잖아
1949,ㅎ... 고맙다 나만 그런 게 아닌 것 같아 위로가 된다
1950,6아닌가
1951,그 6이면 이걸로 교양필수 대체 ㅂㄱㄴ이지..?
1952,교양이면 따로인걸로 알아요
1953,아하 ㄳㄳㄳ
1954,나도궁금행 악몽 막아주는 기능은 최근거에만 있겠쥐..?
1955,ㅇㅇㅇㅇㄱㅊㄱㅊ
1956,3 se 둘다 써봤는데 se가 베젤이 얇아서 훨 조음
1957,"아 그거 그리고 국내에서는 아직 승인 안됐다고 봤음,,, 넘어짐 인식 기능 별로 쓸 일 없으니 걍 3 살까...."
1958,아그래..? 그렇담 3이지~~~
1959,3 지를거야??
1960,쓰고 계십니까 행님
1961,쓰는중~~~
1962,가격우위를 무시못하겠어욬ㅋㅋ
1963,아 비교 사진보니까 그게 크더라고요...액정 더 커보이고...
1964,네ㅠㅠ 3살바에는 샤오미 미밴드사겠음! 가성비 생각해서
1965,헉 그 정돈가요ㅋㅋㅋㅋㅋ샤오미 미밴드5 쓰고 있는뎈ㅋㅋㅋㅋ
