,댓글
446,👏👏👏
447,존경합니다 대통령님! 건강하셔야합니다
448,❤️❤️❤️
449,"아이고~제가 호주 소 ㅓ 눈수술진단사를 중심로 2달여간 호주항인협회,변호사님,법무님 5분의사님,항공사 등 호주헌인사회도움받아 어렵고 힘든 호주정부 특별한국승인로 한국귀국하여 일정중이라 아픈눈수술을 12월예정로 대통령님께 문자오타로 드리게되어 죄송요..ㅎㅎㅎ;;"
450,대통령님 덕분입니다💙
451,😍😍😍😍😍
452,이문덕입니다. 😭😭👍👍💙💙💙
453,👏👏👏👏👏👏👏👏
454,연임제 없어서 아쉬운건 역대대통령 중에 처음 느껴봅니다. 항상 응원합니다. 건강 챙기세요. 👍
455,🙏
456,💙💙💙💙💙💙💙💙💙
457,💙💙💙💙💙
458,Pak Jokowi ❤️🇮🇩
459,와 축하드립니다 우리나라
460,문재인 대통령님 이 힘든 시기에도 열심히 우리나라 이끌어주셔서 감사합니다💙
461,내년에 뉴딜정책 화이팅 입니다^^♡
